seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_relative_loss,partial_reopt_target_overlap,partial_reopt_missed_at_risk,partial_reopt_window_miss_rate,partial_reopt_selected_customers,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio,partial_reopt_target_overlap_recovery,partial_reopt_missed_at_risk_recovery,partial_reopt_window_miss_rate_recovery,random_refresh_policy_value,random_refresh_stale_regret,random_refresh_relative_loss,random_refresh_target_overlap,random_refresh_missed_at_risk,random_refresh_window_miss_rate,random_refresh_selected_customers,random_refresh_full_refresh_value_ratio,random_refresh_optimization_call_ratio,random_refresh_target_overlap_recovery,random_refresh_missed_at_risk_recovery,random_refresh_window_miss_rate_recovery,top_risk_refresh_policy_value,top_risk_refresh_stale_regret,top_risk_refresh_relative_loss,top_risk_refresh_target_overlap,top_risk_refresh_missed_at_risk,top_risk_refresh_window_miss_rate,top_risk_refresh_selected_customers,top_risk_refresh_full_refresh_value_ratio,top_risk_refresh_optimization_call_ratio,top_risk_refresh_target_overlap_recovery,top_risk_refresh_missed_at_risk_recovery,top_risk_refresh_window_miss_rate_recovery,top_value_refresh_policy_value,top_value_refresh_stale_regret,top_value_refresh_relative_loss,top_value_refresh_target_overlap,top_value_refresh_missed_at_risk,top_value_refresh_window_miss_rate,top_value_refresh_selected_customers,top_value_refresh_full_refresh_value_ratio,top_value_refresh_optimization_call_ratio,top_value_refresh_target_overlap_recovery,top_value_refresh_missed_at_risk_recovery,top_value_refresh_window_miss_rate_recovery
41,complaint-heavy,2025-03-26,11530000,full-refresh,0,90837754.317889,90837754.317889,0.0,0.0,1.0,0.0,0.0,2122,90837754.317889,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,promotion-heavy,2025-03-26,2640000,base-stale,0,57454972.732981,57454972.732981,0.0,0.0,1.0,0.0,0.0,354,57454972.732981,0.0,0.0,1.0,0.0,0.0,354.0,0.0,1.0,0.027741,0.0,0.0,0.0,57454972.732981,0.0,0.0,1.0,0.0,0.0,354.0,1.0,0.027741,0.0,0.0,0.0,57454972.732981,0.0,0.0,1.0,0.0,0.0,354.0,1.0,0.027741,0.0,0.0,0.0,57454972.732981,0.0,0.0,1.0,0.0,0.0,354.0,1.0,0.027741,0.0,0.0,0.0
41,promotion-heavy,2025-03-26,7250000,base-stale,0,116299663.581879,116299663.581879,0.0,0.0,1.0,0.0,0.0,1138,116299663.581879,0.0,0.0,1.0,0.0,0.0,1138.0,0.0,1.0,0.027741,0.0,0.0,0.0,116299663.581879,0.0,0.0,1.0,0.0,0.0,1138.0,1.0,0.027741,0.0,0.0,0.0,116299663.581879,0.0,0.0,1.0,0.0,0.0,1138.0,1.0,0.027741,0.0,0.0,0.0,116299663.581879,0.0,0.0,1.0,0.0,0.0,1138.0,1.0,0.027741,0.0,0.0,0.0
41,promotion-heavy,2025-03-26,11530000,base-stale,0,134329297.191585,134329297.191585,0.0,0.0,1.0,0.0,0.0,2010,134329297.191585,0.0,0.0,1.0,0.0,0.0,2010.0,0.0,1.0,0.027741,0.0,0.0,0.0,134329297.191585,0.0,0.0,1.0,0.0,0.0,2010.0,1.0,0.027741,0.0,0.0,0.0,134329297.191585,0.0,0.0,1.0,0.0,0.0,2010.0,1.0,0.027741,0.0,0.0,0.0,134329297.191585,0.0,0.0,1.0,0.0,0.0,2010.0,1.0,0.027741,0.0,0.0,0.0
41,promotion-heavy,2025-03-26,2640000,base-stale,1,60478320.520754,57454972.732981,-3023347.787773,-0.052621,0.858757,0.186312,0.0,326,57938429.080924,-483456.347943,-0.008415,0.920904,0.091255,0.0,342.0,-0.840092,1.008415,0.089996,0.440001,0.510203,0.0,60247072.806375,-2792100.073394,-0.048596,0.861582,0.18251,0.0,326.0,1.048596,0.089996,0.020001,0.020407,0.0,57923286.716726,-468313.983745,-0.008151,0.940678,0.064639,0.0,340.0,1.008151,0.089996,0.58,0.65306,0.0,60063383.336889,-2608410.603908,-0.045399,0.867232,0.178707,0.0,327.0,1.045399,0.089996,0.060003,0.040819,0.0
41,promotion-heavy,2025-03-26,7250000,base-stale,1,117344962.943866,116299663.581879,-1045299.361987,-0.008988,0.842707,0.233711,0.0,1102,116347221.240463,-47557.658584,-0.000409,0.898067,0.135977,0.0,1125.0,-0.954503,1.000409,0.089996,0.351955,0.418183,0.0,117312701.096725,-1013037.514846,-0.008711,0.853251,0.215297,0.0,1103.0,1.008711,0.089996,0.067034,0.07879,0.0,117589169.471552,-1289505.889673,-0.011088,0.850615,0.220963,0.0,1092.0,1.011088,0.089996,0.050276,0.054546,0.0,117509601.018504,-1209937.436625,-0.010404,0.844464,0.235127,0.0,1101.0,1.010404,0.089996,0.01117,-0.006059,0.0
41,promotion-heavy,2025-03-26,11530000,base-stale,1,134888467.378547,134329297.191585,-559170.186962,-0.004163,0.884577,0.123243,0.0,2014,134607510.818276,-278213.626691,-0.002071,0.899005,0.065946,0.0,2015.0,-0.502453,1.002071,0.089996,0.125001,0.464911,0.0,135082625.792535,-753328.60095,-0.005608,0.895522,0.114595,0.0,2013.0,1.005608,0.089996,0.094825,0.07017,0.0,134902239.270373,-572942.078788,-0.004265,0.891542,0.115676,0.0,2017.0,1.004265,0.089996,0.060343,0.061399,0.0,134932201.512448,-602904.320863,-0.004488,0.883085,0.124324,0.0,2008.0,1.004488,0.089996,-0.012926,-0.008771,0.0
41,promotion-heavy,2025-03-26,2640000,base-stale,3,59507625.961263,57454972.732981,-2052653.228282,-0.035726,0.881356,0.152091,0.005988,334,57660421.44921,-205448.716229,-0.003576,0.923729,0.08365,0.002915,343.0,-0.899911,1.003576,0.075579,0.357144,0.45,0.513193,58752837.184288,-1297864.451307,-0.022589,0.889831,0.140684,0.006006,333.0,1.022589,0.075579,0.071432,0.075001,-0.003006,59244789.572931,-1789816.83995,-0.031152,0.926554,0.091255,0.00295,339.0,1.031152,0.075579,0.380955,0.399997,0.507348,59412192.156928,-1957219.423947,-0.034065,0.892655,0.144487,0.00597,335.0,1.034065,0.075579,0.095234,0.049996,0.003006
41,promotion-heavy,2025-03-26,2640000,stronger-but-stale,3,56294113.128199,57454972.732981,1160859.604782,0.020205,0.850282,0.18251,0.070028,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-03-26,2640000,weaker-but-fresh,0,31358891.681838,57454972.732981,26096081.051143,0.454201,0.748588,0.08365,0.0,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
